"id","client_id","account_number","account_type","opening_date","balance","currency","is_active"
"808","210","1","2021-03-08 00:06:02","15151.87","EUR","15949.72",,"completed",
"809","69","4","2025-04-20 05:00:49","3670.29","JPY","4608.00","IT79L9206681342406367911750","completed","13th salary"
"810","264","10","2023-03-05 10:37:42","3066.53","EUR","2934.32",,"pending",
"811","69","7","2025-01-19 01:18:34","271.78","JPY","8006.51",,"cancelled",
"812","4","6","2025-01-13 18:34:12","1436.06","EUR","-840.84",,"pending",
"813","276","8","2025-08-03 14:29:09","7566.76","GBP","1703.69",,"completed",
"814","137","4","2025-08-02 00:14:00","421.88","EUR","-277.42","DE89249629448252856825","completed","Court fee"
"815","263","1","2023-10-06 23:54:22","16192.13","EUR","16509.20",,"pending",
"816","174","3","2020-02-21 06:31:12","342.67","JPY","696739.80","GB83STWE26705492785185","completed","Cinema ticket"
"817","209","7","2023-06-24 09:41:02","335.10","EUR","150.76",,"pending",
"818","43","4","2020-11-22 18:08:01","68.75","GBP","104027.10","PL97371879473173646641773644","completed","Life insurance"
"819","293","1","2022-11-24 11:19:27","1574.77","TRY","1693.00",,"pending",
"820","37","3","2024-11-08 02:14:49","28368.92","EUR","-27645.30","GB74ONFD89932781766960","completed","Bond redemption"
"821","165","2","2024-07-23 20:57:19","284.38","CNY","236.69",,"pending",
"822","296","4","2025-11-21 08:15:02","3038.34","BRL","60829.57","NL09ASJA4080089842","completed","Streaming service subscription"
"823","77","5","2025-08-25 00:13:20","763.43","EUR","3344.87",,"completed",
"824","270","6","2024-03-02 18:57:06","248.36","RUB","1266.45",,"cancelled",
"825","187","5","2019-08-18 18:15:58","3007.36","EUR","-2583.31",,"completed",
"826","128","1","2025-05-18 06:53:12","4879.09","EUR","79858.19",,"pending",
"827","114","1","2024-12-14 03:14:39","1341.64","EUR","2029.33",,"completed",
"828","206","3","2025-04-10 09:12:08","2595.27","GBP","-1939.14","GB07WQBV77473578040814","pending","Dividend payment"
"829","275","5","2024-12-11 12:51:13","4234.20","EUR","-3660.88",,"cancelled",
"830","178","4","2021-10-28 09:24:37","228.07","EUR","207.46","GB34EIFF05275809145601","completed","Shopping at IKEA"
"831","208","10","2025-04-30 04:44:13","3179.54","EUR","6154.26",,"completed",
"832","15","6","2025-05-05 18:07:41","2305.28","RUB","-1768.82",,"cancelled",
"833","1","6","2018-10-24 13:15:41","1505.65","TRY","-1248.92",,"cancelled",
"834","298","9","2024-01-18 05:15:31","475.59","USD","280.43",,"completed",
"835","252","3","2025-05-06 23:32:04","2100.10","CNY","-1686.15","NL36MHWJ9850688526","cancelled","Loan installment 51/298"
"836","145","6","2023-10-13 14:39:40","4436.51","EUR","54003.90",,"pending",
"837","299","6","2024-12-19 04:26:37","1284.91","PLN","-642.26",,"cancelled",
"838","99","7","2025-09-24 15:12:33","4335.78","CNY","-851.84",,"cancelled",
"839","187","9","2024-02-21 20:54:44","1112.44","EUR","-688.39",,"completed",
"840","183","1","2023-12-28 21:11:05","41433.13","USD","42018.04",,"completed",
"841","64","5","2025-08-26 13:18:22","2984.15","JPY","4663.43",,"completed",
"842","124","5","2025-10-23 14:45:06","2502.96","EUR","2528.61",,"pending",
"843","195","9","2021-01-14 10:09:08","1793.46","EUR","55545.91",,"cancelled",
"844","47","10","2025-02-19 06:17:09","1607.92","RUB","6114.39",,"pending",
"845","197","10","2021-12-13 01:56:32","2511.55","EUR","-2194.76",,"pending",
"846","232","5","2025-12-30 00:58:43","1664.29","SEK","-1524.55",,"completed",
"847","55","7","2025-06-08 08:52:31","18634.00","TRY","434121.23",,"completed",
"848","83","10","2025-10-07 01:40:55","190.76","GBP","9099.52",,"pending",
"849","121","8","2025-07-03 18:24:52","4686.76","SEK","-4110.65",,"cancelled",
"850","47","6","2025-03-27 13:42:27","1359.40","RUB","6362.91",,"completed",
"851","13","2","2025-10-28 07:49:23","1665.67","EUR","-841.83",,"cancelled",
"852","65","7","2025-07-27 21:25:47","1688.57","GBP","-277.49",,"pending",
"853","5","9","2021-04-03 17:19:58","1895.66","EUR","34209.10",,"cancelled",
"854","228","8","2025-11-27 11:01:23","2350.03","USD","70385.29",,"completed",
"855","203","1","2020-04-07 11:59:40","1356.00","EUR","8820.74",,"pending",
"856","232","8","2025-12-29 11:11:44","3214.62","SEK","-3074.88",,"completed",
"857","174","3","2021-06-15 06:03:45","1769.34","JPY","695313.13","IT62G5510969407680446500225","pending","Salary payment 十一月 2009"
"858","53","9","2022-08-25 23:28:57","1130.62","USD","-191.43",,"pending",
"859","214","5","2025-03-12 12:25:47","5.67","PLN","639.24",,"pending",
"860","270","4","2022-07-16 17:17:30","25288.95","RUB","-23774.14","PL07753609470531108834333584","cancelled","Health insurance"
"861","138","6","2022-03-21 17:16:31","132.94","EUR","959257.39",,"completed",
"862","172","2","2023-08-10 19:55:03","289.20","USD","60.76",,"completed",
"863","129","3","2025-12-23 19:12:35","871.76","USD","45173.46","DE31129301849343822353","pending","Vehicle liability insurance"
"864","167","8","2024-06-21 09:59:48","2234.41","USD","45723.03",,"pending",
"865","274","1","2023-10-25 12:30:47","349.42","CNY","90949.05",,"completed",
"866","264","10","2021-02-03 19:30:32","1214.05","EUR","4786.80",,"cancelled",
"867","278","4","2025-08-15 22:36:11","442.69","CNY","29.10","TR701156028993829423460741","cancelled","Private loan repayment"
"868","200","10","2025-09-15 04:30:06","1904.31","USD","-1816.95",,"cancelled",
"869","133","4","2024-09-08 20:17:29","1789.06","EUR","96509.54","GB67OAIX49178198586983","completed","Shopping at Tesco"
"870","1","1","2019-12-14 11:18:00","2278.18","TRY","2534.91",,"completed",
"871","96","1","2015-02-03 17:14:04","1785.59","GBP","2207.77",,"pending",
"872","69","8","2025-06-23 08:10:51","2530.13","JPY","5748.16",,"completed",
"873","150","5","2025-12-04 06:05:37","2189.85","BRL","79885.21",,"completed",
"874","248","7","2025-06-25 23:50:26","4036.46","GBP","-4007.26",,"cancelled",
"875","244","9","2022-03-21 23:33:58","339.75","RUB","523.21",,"completed",
"876","262","7","2025-05-11 08:32:20","4979.55","EUR","4354.18",,"pending",
"877","72","4","2024-04-18 12:29:02","3840.16","USD","6050.47","TR355317514457304728475545","completed","Bond redemption"
"878","154","3","2024-12-04 18:48:20","402.89","SEK","2481.75","GB21NVGH46008114575397","pending","Transfer to investment account"
"879","225","7","2022-11-16 13:57:14","1083.49","PLN","-1050.97",,"cancelled",
"880","14","3","2024-02-22 02:56:00","42932.13","EUR","-35000.25","FR9115501845407845737210346","pending","Order from Etsy"
"881","83","7","2025-09-17 14:39:02","2154.08","GBP","7136.20",,"pending",
"882","77","8","2025-09-22 12:08:06","153.29","EUR","3955.01",,"pending",
"883","162","7","2022-09-10 13:22:03","2419.22","EUR","-2142.87",,"cancelled",
"884","115","6","2025-07-09 09:09:45","2780.82","USD","-2454.26",,"completed",
"885","184","5","2025-10-24 15:50:14","425.32","EUR","412.43",,"completed",
"886","243","4","2025-09-17 01:29:03","2291.75","USD","40948.74","GB25XDZA82446838044547","completed","Dividend payment"
"887","276","9","2025-04-27 04:07:23","228.89","GBP","9041.56",,"completed",
"888","260","10","2025-11-22 00:51:43","84.14","RUB","59.06",,"completed",
"889","234","10","2022-06-05 17:08:13","4364.66","RUB","-4335.65",,"cancelled",
"890","57","6","2025-11-25 02:04:08","1429.32","CNY","-1274.83",,"completed",
"891","103","7","2022-12-22 23:48:49","1289.52","BRL","-529.41",,"completed",
"892","13","6","2025-01-26 21:32:29","1175.85","EUR","-352.01",,"cancelled",
"893","33","7","2021-12-04 10:34:49","3039.39","GBP","-2050.43",,"pending",
"894","241","4","2025-11-27 21:41:21","1589.80","EUR","-812.71","GB96JSYT16127539591231","cancelled","Streaming service subscription"
"895","217","10","2017-09-25 10:04:51","305.85","GBP","306.83",,"completed",
"896","131","10","2024-05-12 13:33:14","1254.73","USD","522943.14",,"completed",
"897","130","2","2024-09-22 05:44:48","413.64","EUR","188.83",,"cancelled",
"898","38","5","2024-06-21 18:37:55","1907.81","EUR","-1370.45",,"completed",
"899","71","5","2023-04-03 11:30:02","1218.08","EUR","2648.35",,"completed",
"900","73","2","2024-04-19 05:00:03","22558.44","SEK","-21161.17",,"pending",
"901","97","2","2023-03-12 07:14:40","4607.29","EUR","-992.01",,"cancelled",
"902","43","5","2019-12-08 17:32:55","2253.53","GBP","101842.32",,"completed",
"903","218","5","2018-01-17 21:35:11","863.79","GBP","464649.75",,"cancelled",
"904","56","8","2022-07-15 03:40:34","62.06","EUR","145.39",,"completed",
"905","231","3","2020-05-21 14:03:52","1618.04","JPY","7183.79","RU51UNNX3845025046870","pending","Kindergarten fee"
"906","288","2","2024-02-28 11:43:12","4784.78","JPY","-4313.94",,"cancelled",
"907","234","10","2021-12-11 16:20:34","129.85","RUB","-100.84",,"completed",
"908","79","4","2023-12-04 19:03:12","196.42","USD","6169.54","TR313869762142572979615500","cancelled","Apartment rent 08423 Dunn Pike - November"
"909","231","9","2024-01-21 22:52:49","115.69","JPY","8686.14",,"cancelled",
"910","138","6","2021-04-25 15:40:50","1719.59","EUR","957670.74",,"cancelled",
"911","21","6","2021-10-08 00:51:47","383.07","GBP","-302.65",,"cancelled",
"912","217","9","2023-04-18 16:12:27","317.78","GBP","294.90",,"pending",
"913","20","5","2025-04-05 08:35:17","71.06","PLN","560.47",,"completed",
"914","136","8","2024-02-10 02:29:52","2517.60","EUR","1603.85",,"completed",
"915","14","1","2023-12-10 13:03:32","377.99","EUR","8309.87",,"cancelled",
"916","240","4","2024-05-05 13:38:01","2574.69","EUR","-2413.10","NL03XPSD8174069116","cancelled","Seniority bonus"
"917","127","4","2025-06-12 19:15:33","13743.89","EUR","-13711.74","NL13WJML4742742433","completed","Travel insurance"
"918","189","2","2025-07-21 20:59:05","3179.49","USD","35766.45",,"completed",
"919","76","9","2025-06-03 12:04:21","4628.05","EUR","60141.46",,"cancelled",
"920","54","10","2021-03-28 07:19:37","38620.14","GBP","-38096.90",,"pending",
"921","81","8","2020-07-19 05:18:46","18576.56","PLN","-17981.84",,"cancelled",
"922","40","5","2025-04-22 03:11:10","13125.96","CNY","-12492.01",,"cancelled",
"923","63","9","2022-01-03 02:51:29","1515.74","EUR","-1125.65",,"completed",
"924","63","8","2025-07-22 20:19:23","8614.90","EUR","-8224.81",,"cancelled",
"925","15","6","2025-06-03 11:01:02","2449.12","RUB","-1912.66",,"completed",
"926","36","2","2025-02-15 23:00:40","3401.88","RUB","-3044.04",,"pending",
"927","11","7","2020-01-16 10:39:43","1919.48","USD","-1657.18",,"pending",
"928","66","1","2025-02-10 03:31:19","3838.80","EUR","4468.49",,"completed",
"929","248","10","2020-10-25 07:23:44","2896.70","GBP","-2867.50",,"cancelled",
"930","194","4","2023-07-10 07:02:25","1743.62","EUR","-542.31","TR784791642989756413991127","pending","Trip payment"
"931","47","9","2024-06-27 00:09:54","87.68","RUB","7634.63",,"cancelled",
"932","264","6","2021-10-02 23:55:44","892.20","EUR","5108.65",,"completed",
"933","294","8","2022-07-31 20:45:35","403.92","USD","603.42",,"pending",
"934","11","8","2020-06-30 08:15:45","1851.74","USD","-1589.44",,"cancelled",
"935","243","10","2025-10-14 17:24:47","2309.92","USD","40930.57",,"pending",
"936","167","10","2025-08-14 13:52:12","9711.23","USD","38246.21",,"completed",
"937","22","10","2025-10-17 09:10:21","2210.53","EUR","-2024.32",,"pending",
"938","148","9","2025-10-19 04:36:54","2398.90","RUB","-1780.41",,"pending",
"939","127","9","2024-07-06 06:17:31","2661.82","EUR","-2629.67",,"cancelled",
"940","115","8","2023-09-08 19:06:37","35335.27","USD","-35008.71",,"pending",
"941","194","3","2024-02-24 19:03:27","461.60","EUR","739.71","GB41ZPLN77266823593587","pending","Dividend payment"
"942","220","3","2024-04-20 14:20:24","132.47","BRL","686.33","NL74JNZM2283984066","cancelled","Court fee"
"943","97","8","2024-03-09 04:37:27","1078.80","EUR","2536.48",,"pending",
"944","81","3","2025-07-08 17:17:29","361.23","PLN","233.49","TR581666531173238294070576","cancelled","Loan installment 29/336"
"945","234","7","2022-06-01 12:39:11","2974.00","RUB","-2944.99",,"completed",
"946","43","2","2020-12-11 01:57:29","4180.48","GBP","99915.37",,"completed",
"947","196","10","2022-10-31 05:48:00","1943.29","EUR","4869.97",,"completed",
"948","119","4","2019-06-04 14:37:34","2462.84","EUR","-1529.54","GB78VABB79436182494808","cancelled","Property insurance"
"949","279","8","2024-06-16 06:58:00","32.17","EUR","36894.91",,"pending",
"950","10","1","2023-01-03 08:06:00","2033.89","EUR","2343.77",,"cancelled",
"951","221","6","2021-05-26 15:58:53","1893.04","GBP","-925.94",,"completed",
"952","210","2","2020-05-13 09:18:05","1511.22","EUR","-713.37",,"completed",
"953","45","8","2017-12-08 13:32:58","192.66","CNY","-159.71",,"cancelled",
"954","179","9","2025-10-01 13:05:52","2326.43","EUR","4257.73",,"cancelled",
"955","31","9","2022-08-19 15:36:22","2150.89","JPY","571.97",,"pending",
"956","68","2","2025-11-06 05:00:18","1496.66","EUR","-610.64",,"cancelled",
"957","123","2","2025-02-15 08:08:53","5206.29","EUR","1106.59",,"pending",
"958","189","3","2025-08-01 08:36:50","939.84","USD","38006.10","GB17QKCH23552119586350","completed","Gym/fitness membership"
"959","44","9","2025-07-26 20:49:11","20.97","EUR","6166.64",,"completed",
"960","278","4","2025-01-25 00:27:17","46876.52","CNY","-46404.73","GB69EZRN07605578520551","cancelled","Family transfer"
"961","72","4","2023-10-24 11:31:54","2865.48","USD","7025.15","PL33102631299792940616034059","cancelled","Contract work payment"
"962","235","3","2025-01-04 18:43:06","78.66","GBP","9001.01","GB38FXIH33224148958865","cancelled","Public transport tickets"
"963","39","4","2024-07-18 07:26:19","2634.86","EUR","-2082.81","GB83RSFW1466761864721","completed","Purchase of furniture"
"964","15","9","2025-08-11 13:05:04","4706.51","RUB","-4170.05",,"pending",
"965","202","4","2024-10-12 19:00:20","1704.07","EUR","-1385.63","GB96BYJP83392108624486","completed","Stamp duty"
"966","50","1","2019-03-11 15:53:53","98.71","PLN","855.37",,"completed",
"967","126","1","2023-01-29 23:36:52","15032.85","RUB","519894.82",,"cancelled",
"968","1","6","2023-10-09 18:24:57","3815.52","TRY","-3558.79",,"completed",
"969","121","8","2025-11-09 15:34:12","1972.43","SEK","-1396.32",,"completed",
"970","172","9","2025-12-12 05:02:49","443.35","USD","-93.39",,"cancelled",
"971","266","7","2024-06-17 07:23:38","2014.01","TRY","-1238.72",,"completed",
"972","247","7","2023-12-01 19:21:40","324.32","JPY","195.66",,"pending",
"973","63","7","2022-02-04 14:38:19","4432.19","EUR","-4042.10",,"cancelled",
"974","51","6","2024-01-14 13:21:16","2754.41","EUR","5899.12",,"cancelled",
"975","263","2","2021-07-14 10:55:02","1401.88","EUR","-1084.81",,"completed",
"976","206","10","2025-07-26 08:41:05","1398.11","GBP","-741.98",,"cancelled",
"977","187","3","2024-05-29 00:58:48","2652.27","EUR","-2228.22","DE75018432486345794561","cancelled","University tuition"
"978","160","1","2019-06-20 21:59:30","2501.10","EUR","9594.47",,"pending",
"979","271","5","2024-06-15 16:54:42","3623.50","EUR","-3180.65",,"cancelled",
"980","134","2","2024-07-26 09:55:40","23872.53","GBP","-22093.49",,"pending",
"981","161","2","2020-09-10 21:05:09","2561.74","USD","-1566.22",,"pending",
"982","264","8","2023-04-23 14:56:44","2294.43","EUR","3706.42",,"pending",
"983","285","5","2025-04-29 22:26:56","1857.70","JPY","23862.45",,"cancelled",
"984","145","8","2025-04-27 10:36:07","447.71","EUR","57992.70",,"completed",
"985","34","2","2025-10-07 16:04:28","2470.47","JPY","3794.04",,"cancelled",
"986","104","5","2022-02-06 14:51:42","2493.98","EUR","-2301.09",,"cancelled",
"987","33","2","2025-02-15 05:33:40","276.89","GBP","712.07",,"cancelled",
"988","224","7","2025-10-05 07:07:49","1637.12","EUR","-1353.29",,"cancelled",
"989","298","6","2022-07-26 14:23:28","258.51","USD","497.51",,"completed",
"990","298","8","2023-04-16 07:43:10","9382.63","USD","-8626.61",,"completed",
"991","178","9","2022-07-04 13:38:58","4857.30","EUR","-4421.77",,"completed",
"992","283","8","2025-08-07 03:22:50","233.52","GBP","8757.59",,"pending",
"993","70","4","2025-12-05 05:57:19","16791.47","BRL","-16119.85","GB39BQAG34953229019063","cancelled","Bond redemption"
"994","108","8","2024-02-16 17:20:23","1802.90","JPY","-1741.76",,"pending",
"995","127","3","2024-09-19 21:41:43","1631.61","EUR","-1599.46","IT39L4449115328161815522495","pending","Quarterly bonus"
"996","96","4","2014-01-24 16:18:43","2465.93","GBP","-2043.75","GB23FTDM24807255066215","pending","Stamp duty"
"997","9","10","2025-12-30 07:45:43","492.30","BRL","3159.69",,"cancelled",
"998","49","5","2023-05-23 11:03:10","170.06","BRL","751.62",,"completed",
"999","263","7","2025-05-05 03:30:14","2362.12","EUR","-2045.05",,"cancelled",
"1000","176","7","2024-01-11 19:38:24","49247.73","TRY","-49055.01",,"pending",
"1001","61","3","2024-04-11 15:14:12","991.78","RUB","22224.62","RU27LYLH2456221434524","pending","Gift for name day"
"1002","143","1","2023-05-28 07:53:10","2074.54","EUR","2880.49",,"pending",
"1003","13","2","2025-02-01 04:33:07","2759.33","EUR","-1935.49",,"completed",
"1004","88","7","2025-08-16 18:01:10","7672.40","RUB","-6875.87",,"pending",
"1005","262","9","2022-09-20 04:25:10","2291.29","EUR","7042.44",,"completed",
"1006","144","9","2025-06-03 01:04:54","3808.15","EUR","-2979.79",,"completed",
"1007","22","2","2025-11-01 16:29:41","355.06","EUR","-168.85",,"cancelled",
"1008","132","10","2023-01-21 23:37:13","142.80","EUR","683.19",,"completed",
"1009","107","9","2025-11-08 14:45:42","822.88","TRY","80129.29",,"cancelled",
"1010","211","6","2024-10-22 04:23:45","1556.73","EUR","-989.67",,"completed",
"1011","233","6","2023-05-02 16:21:51","417.94","EUR","54276.98",,"cancelled",
"1012","95","7","2024-01-06 02:00:31","3237.56","EUR","-2523.16",,"cancelled",
"1013","150","2","2025-02-24 01:29:55","128.06","BRL","81947.00",,"cancelled",
"1014","275","6","2025-12-19 02:01:27","296.11","EUR","277.21",,"cancelled",
"1015","298","5","2024-10-08 23:08:21","257.00","USD","499.02",,"completed",
"1016","174","1","2023-05-18 12:13:32","121.32","JPY","697203.79",,"completed",
"1017","25","3","2025-04-08 04:30:32","123.03","EUR","774.76","NL43MBZV8544040944","cancelled","Vehicle repair cost"
"1018","206","7","2025-06-28 15:24:24","1978.75","GBP","-1322.62",,"completed",
"1019","189","4","2024-11-27 13:58:43","452.30","USD","38493.64","GB42MDGW5046372195841","cancelled","Payment for analytical services"
"1020","4","8","2024-10-15 05:48:13","30692.65","EUR","-30097.43",,"cancelled",
"1021","159","5","2024-07-18 18:32:24","4424.47","EUR","856.65",,"completed",
"1022","129","2","2025-12-26 13:28:08","748.69","USD","45296.53",,"completed",
"1023","59","4","2024-04-06 07:14:40","1437.57","EUR","-963.70","IT31P2115830789766965470679","cancelled","Travel insurance"
"1024","174","6","2025-11-09 10:05:51","558.08","JPY","696524.39",,"pending",
"1025","5","5","2024-05-04 08:41:41","1698.88","EUR","34405.88",,"pending",
"1026","298","10","2024-12-12 06:24:38","477.04","USD","278.98",,"pending",
"1027","125","6","2025-05-27 09:35:23","110.24","USD","8923.82",,"cancelled",
"1028","141","7","2025-03-02 14:19:08","576.98","SEK","107.46",,"pending",
"1029","78","4","2025-08-14 20:28:52","33.67","EUR","605.96","IT90J9511766188642164256841","cancelled","Invoice for advertising services"
"1030","150","5","2025-08-26 23:53:15","1428.25","BRL","80646.81",,"pending",
"1031","93","4","2022-03-23 17:12:48","476.25","EUR","522.88","GB58NXTC04961851506060","cancelled","Dividend payment"
"1032","66","2","2024-01-02 22:27:18","2419.72","EUR","-1790.03",,"pending",
"1033","70","5","2025-12-01 03:17:34","339.77","BRL","331.85",,"cancelled",
"1034","120","10","2024-11-12 09:06:04","470.39","EUR","219.62",,"completed",
"1035","273","5","2025-08-01 10:44:18","424.67","EUR","-373.17",,"completed",
"1036","149","7","2025-02-09 01:45:45","1029.17","GBP","5706.98",,"cancelled",
"1037","58","6","2023-01-20 00:37:26","2005.23","USD","-1878.31",,"completed",
"1038","165","1","2025-06-05 23:42:35","1682.59","CNY","2203.66",,"cancelled",
"1039","213","1","2025-08-06 12:54:37","3972.48","EUR","8981.56",,"completed",
"1040","124","2","2024-10-31 04:07:41","26617.36","EUR","-21585.79",,"pending",
"1041","277","6","2025-11-29 16:27:39","158.43","GBP","8711.45",,"cancelled",
"1042","143","6","2024-05-07 08:53:13","14307.44","EUR","-13501.49",,"completed",
"1043","103","9","2024-06-21 18:41:06","12717.37","BRL","-11957.26",,"completed",
"1044","125","3","2025-10-11 06:32:09","45.12","USD","8988.94","IT77I2220861135352865600524","cancelled","Contract work payment"
"1045","271","9","2025-06-20 22:52:14","1903.70","EUR","-1460.85",,"cancelled",
"1046","18","5","2025-10-25 07:52:35","2213.54","JPY","-1613.98",,"completed",
"1047","24","9","2022-05-06 21:11:43","5470.11","RUB","-21.99",,"cancelled",
"1048","241","4","2016-10-20 19:59:35","3348.14","EUR","-2571.05","PL52063655523094444594929254","completed","VAT"
"1049","72","6","2024-01-30 03:39:54","328.20","USD","9562.43",,"completed",
"1050","62","8","2025-03-07 09:36:48","658.62","PLN","29.83",,"pending",
"1051","7","7","2025-08-07 10:50:27","4956.91","EUR","-4338.66",,"cancelled",
"1052","66","1","2024-02-13 23:41:09","2288.92","EUR","2918.61",,"pending",
"1053","245","4","2023-09-09 02:50:00","2710.06","USD","-2494.46","GB65XDVN81976431962464","completed","Family transfer"
"1054","174","3","2019-06-17 15:54:14","633.78","JPY","696448.69","GB27XXZT05690808756276","completed","Order from eBay"
"1055","191","9","2023-11-01 15:14:14","4815.81","TRY","-4422.00",,"cancelled",
"1056","240","4","2025-09-19 07:36:41","2733.78","EUR","-2572.19","ES7120614430571345573369","cancelled","Apartment rent Kambsplatz 7 - Februar"
"1057","61","5","2025-09-10 18:24:26","1333.25","RUB","21883.15",,"cancelled",
"1058","92","1","2022-07-09 08:36:23","2836.76","RUB","563410.80",,"completed",
"1059","119","5","2024-03-11 05:41:40","3755.57","EUR","-2822.27",,"cancelled",
"1060","258","5","2024-04-19 09:36:43","48539.24","PLN","-48253.56",,"cancelled",
"1061","223","9","2023-02-14 13:08:35","16818.34","RUB","108765.05",,"completed",
"1062","46","5","2016-11-06 09:50:51","453.53","EUR","381.29",,"cancelled",
"1063","138","8","2025-09-30 15:47:47","4423.79","EUR","954966.54",,"completed",
"1064","58","6","2024-08-01 12:03:56","1459.20","USD","-1332.28",,"cancelled",
"1065","1","1","2022-07-18 14:18:51","2430.97","TRY","2687.70",,"completed",
"1066","205","5","2024-02-02 08:27:05","192.44","EUR","82894.23",,"pending",
"1067","10","5","2019-02-28 13:27:40","1605.11","EUR","-1295.23",,"cancelled",
"1068","142","3","2025-08-20 14:40:33","3021.19","USD","845195.06","GB39OASC61403956218115","cancelled","Renovation fund"
"1069","129","4","2025-12-27 18:23:47","86.54","USD","45958.68","FR6122715260471037503823802","completed","Vehicle liability insurance"
"1070","62","6","2024-04-16 04:14:27","2634.63","PLN","-1946.18",,"completed",
"1071","46","8","2017-11-12 02:12:30","2934.92","EUR","-2100.10",,"pending",
"1072","211","1","2025-09-02 01:53:30","65.23","EUR","632.29",,"cancelled",
"1073","210","8","2021-04-16 18:43:19","4005.38","EUR","-3207.53",,"completed",
"1074","78","2","2024-07-01 07:04:44","465.21","EUR","174.42",,"completed",
"1075","108","3","2025-08-20 17:14:24","569.64","JPY","-508.50","GB45PBGM71782314168463","completed","Electricity bill - 二月 2005"
"1076","87","4","2025-07-09 18:02:51","2272.27","TRY","-1289.26","ES6775476878556336007387","pending","Heating payment"
"1077","41","6","2024-09-07 04:46:52","1804.34","SEK","-1207.31",,"cancelled",
"1078","220","4","2022-11-22 16:36:43","399.90","BRL","418.90","GB07EDKZ86026102731267","pending","Stock investment profit"
"1079","270","4","2024-12-13 12:38:51","8028.88","RUB","-6514.07","GB25DGYT39407576125185","completed","VAT Invoice FV/2023/12/874"
"1080","130","3","2024-05-13 19:05:07","24731.48","EUR","-24129.01","GB47BRBO0927564740341","cancelled","Administrative fee"
"1081","190","9","2025-12-06 05:40:04","1347.29","EUR","-365.45",,"pending",
"1082","289","3","2025-11-09 16:28:34","3217.29","RUB","-2609.13","IT43Y2776557716965676182874","pending","Payment for marketing services"
"1083","2","3","2025-09-29 07:57:42","4966.69","USD","-4155.62","FR6725180864919358181156749","completed","Performance bonus"
"1084","107","4","2025-12-08 08:41:29","1434.05","TRY","79518.12","GB58RAFG28666930972814","cancelled","Gas bill - Mart 2018"
"1085","111","1","2025-12-20 20:35:20","18727.37","PLN","900530.50",,"completed",
"1086","80","4","2017-01-27 14:25:40","11114.59","USD","-10473.74","GB54BFYY41844088259233","completed","Educational books purchase"
"1087","293","9","2025-03-26 02:19:48","3841.66","TRY","-3723.43",,"pending",
"1088","239","1","2025-05-31 06:10:57","410.40","USD","634.18",,"pending",
"1089","165","6","2022-08-17 04:51:42","2546.30","CNY","-2025.23",,"cancelled",
"1090","221","7","2019-12-13 00:45:04","489.69","GBP","477.41",,"cancelled",
"1091","136","4","2021-12-10 14:06:19","2673.62","EUR","1447.83","DE62348111066168772471","completed","Capital investment - Q4"
"1092","45","8","2022-06-23 00:45:58","3189.04","CNY","-3156.09",,"pending",
"1093","182","2","2024-04-13 03:18:53","2775.66","USD","-2502.23",,"completed",
"1094","103","5","2025-02-02 21:39:10","79.19","BRL","680.92",,"cancelled",
"1095","242","7","2024-08-13 03:52:02","2930.02","RUB","-2881.45",,"pending",
"1096","172","2","2025-02-06 20:43:26","2978.92","USD","-2628.96",,"completed",
"1097","178","5","2023-10-29 13:12:11","619.39","EUR","-183.86",,"completed",
"1098","259","4","2024-11-20 07:19:22","1605.37","EUR","-749.67","FR5575890734223251592716989","completed","Administrative fee"
"1099","8","3","2021-02-07 22:43:21","98.20","USD","129.29","GB86NQMD74527083716353","completed","Health insurance"
"1100","223","5","2021-05-04 10:00:37","33268.61","RUB","92314.78",,"cancelled",
"id","type","description"
"1","deposit","Cash deposit"
"2","withdrawal","Cash withdrawal"
"3","outgoing_transfer","Outgoing transfer"
"4","incoming_transfer","Incoming transfer"
"5","card_payment","Debit/credit card payment"
"6","standing_charge","Account maintenance fee"
"7","standing_order","Standing order"
"8","atm_withdrawal","ATM withdrawal"
"9","express_transfer","Express transfer"
"10","mobile_payment","Mobile payment"
